ts_ny,yes_bid,yes_ask,yes_bid_depth,yes_ask_depth,no_bid,no_ask,no_bid_depth,no_ask_depth
2026-01-02T19:08:19.153650-05:00,0.94,0.96,4491.69,11819.32,0.04,0.06,11819.32,4491.69
2026-01-02T19:08:20.159711-05:00,0.93,0.96,4959.57,11647.35,0.04,0.07,11647.35,4959.57
2026-01-02T19:08:21.151004-05:00,0.94,0.95,4561.92,11807.35,0.05,0.06,11807.35,4561.92
2026-01-02T19:08:22.263817-05:00,0.95,0.96,3904.71,11722.35,0.04,0.05,11722.35,3904.71
2026-01-02T19:08:23.261296-05:00,0.95,0.96,3907.21,11585.65,0.04,0.05,11585.65,3907.21
2026-01-02T19:08:24.262950-05:00,0.94,0.95,3730.42,12653.05,0.05,0.06,12653.05,3730.42
2026-01-02T19:08:25.260661-05:00,0.94,0.95,4025.61,11819.85,0.05,0.06,11819.85,4025.61
2026-01-02T19:08:26.261510-05:00,0.94,0.95,4024.61,11755.4,0.05,0.06,11755.4,4024.61
2026-01-02T19:08:27.262544-05:00,0.94,0.95,4506.61,11524.4,0.05,0.06,11524.4,4506.61
2026-01-02T19:08:28.283498-05:00,0.94,0.95,4506.61,11524.4,0.05,0.06,11524.4,4506.61
2026-01-02T19:08:29.324467-05:00,0.95,0.96,4926.5,11585.05,0.04,0.05,11585.05,4926.5
2026-01-02T19:08:30.355696-05:00,0.95,0.96,4887.85,11556.32,0.04,0.05,11556.32,4887.85
2026-01-02T19:08:31.354674-05:00,0.95,0.96,4889.07,11514.1,0.04,0.05,11514.1,4889.07
2026-01-02T19:08:32.354690-05:00,0.95,0.96,4929.07,11439.68,0.04,0.05,11439.68,4929.07
2026-01-02T19:08:33.357065-05:00,0.96,0.97,4858.76,11341.71,0.03,0.04,11341.71,4858.76
2026-01-02T19:08:34.360579-05:00,0.96,0.97,4462.61,11290.05,0.03,0.04,11290.05,4462.61
2026-01-02T19:08:35.361511-05:00,0.96,0.97,4691.61,11244.01,0.03,0.04,11244.01,4691.61
2026-01-02T19:08:36.387102-05:00,0.96,0.97,4691.61,11244.01,0.03,0.04,11244.01,4691.61
2026-01-02T19:08:37.389429-05:00,0.95,0.97,5299.26,11244.01,0.03,0.05,11244.01,5299.26
2026-01-02T19:08:38.457754-05:00,0.96,0.97,4947.63,11269.35,0.03,0.04,11269.35,4947.63
2026-01-02T19:08:39.452971-05:00,0.96,0.97,4968.63,11268.41,0.03,0.04,11268.41,4968.63
2026-01-02T19:08:40.470699-05:00,0.96,0.97,4968.63,11268.41,0.03,0.04,11268.41,4968.63
2026-01-02T19:08:41.511599-05:00,0.96,0.97,4968.63,11268.41,0.03,0.04,11268.41,4968.63
2026-01-02T19:08:42.513703-05:00,0.96,0.97,4968.63,11268.41,0.03,0.04,11268.41,4968.63
2026-01-02T19:08:43.630045-05:00,0.96,0.97,4968.63,11268.41,0.03,0.04,11268.41,4968.63
2026-01-02T19:08:44.752716-05:00,0.96,0.97,5841.71,11442.64,0.03,0.04,11442.64,5841.71
2026-01-02T19:08:45.789424-05:00,0.96,0.97,5861.71,10630.64,0.03,0.04,10630.64,5861.71
2026-01-02T19:08:46.804988-05:00,0.96,0.97,5591.71,10633.67,0.03,0.04,10633.67,5591.71
2026-01-02T19:08:47.926335-05:00,0.96,0.97,5474.71,10585.22,0.03,0.04,10585.22,5474.71
2026-01-02T19:08:49.079306-05:00,0.96,0.97,5474.71,10585.22,0.03,0.04,10585.22,5474.71
2026-01-02T19:08:50.201746-05:00,0.96,0.97,5871.81,10605.22,0.03,0.04,10605.22,5871.81
2026-01-02T19:08:51.228511-05:00,0.96,0.98,5891.81,10499.24,0.02,0.04,10499.24,5891.81
2026-01-02T19:08:52.225308-05:00,0.97,0.98,5733.61,11330.99,0.02,0.03,11330.99,5733.61
2026-01-02T19:08:53.257088-05:00,0.97,0.98,5791.63,11274.91,0.02,0.03,11274.91,5791.63
2026-01-02T19:08:54.407477-05:00,0.97,0.98,5880.32,11146.119999999999,0.02,0.03,11146.119999999999,5880.32
2026-01-02T19:08:55.433704-05:00,0.95,0.98,5903.57,11221.119999999999,0.02,0.05,11221.119999999999,5903.57
2026-01-02T19:08:56.748977-05:00,0.96,0.98,5521.77,10856.119999999999,0.02,0.04,10856.119999999999,5521.77
2026-01-02T19:08:57.758135-05:00,0.96,0.98,5521.77,10856.119999999999,0.02,0.04,10856.119999999999,5521.77
2026-01-02T19:08:58.760178-05:00,0.96,0.97,5600.36,10963.099999999999,0.03,0.04,10963.099999999999,5600.36
2026-01-02T19:08:59.937585-05:00,0.96,0.98,5747.36,10861.869999999999,0.02,0.04,10861.869999999999,5747.36
2026-01-02T19:09:00.935525-05:00,0.97,0.98,5803.35,10878.869999999999,0.02,0.03,10878.869999999999,5803.35
2026-01-02T19:09:02.020003-05:00,0.97,0.98,5475.01,10636.039999999999,0.02,0.03,10639.439999999999,5475.01
2026-01-02T19:09:03.048975-05:00,0.97,0.98,5661.97,10456.07,0.02,0.03,10456.07,5661.97
2026-01-02T19:09:04.191607-05:00,0.97,0.98,5731.68,10456.07,0.02,0.03,10456.07,5731.68
2026-01-02T19:09:05.359402-05:00,0.97,0.98,5664.68,10456.07,0.02,0.03,10456.07,5664.68
2026-01-02T19:09:06.367688-05:00,0.97,0.98,5501.22,10428.24,0.02,0.03,10428.24,5501.22
2026-01-02T19:09:07.510268-05:00,0.97,0.98,5533.22,10501.869999999999,0.02,0.03,10501.869999999999,5533.22
2026-01-02T19:09:08.587615-05:00,0.96,0.97,5215.47,11012.93,0.03,0.04,11012.93,5215.47
2026-01-02T19:09:09.585353-05:00,0.96,0.97,5221.47,11202.19,0.03,0.04,11202.19,5221.47
2026-01-02T19:09:10.619712-05:00,0.96,0.97,5293.47,11185.449999999999,0.03,0.04,11185.449999999999,5293.47
2026-01-02T19:09:11.710592-05:00,0.96,0.97,5293.47,11185.449999999999,0.03,0.04,11185.449999999999,5293.47
2026-01-02T19:09:12.756316-05:00,0.96,0.97,5293.47,11185.449999999999,0.03,0.04,11185.449999999999,5293.47
2026-01-02T19:09:13.745647-05:00,0.96,0.97,5293.47,11185.449999999999,0.03,0.04,11185.449999999999,5293.47
2026-01-02T19:09:14.769714-05:00,0.96,0.97,5293.47,11185.449999999999,0.03,0.04,11185.449999999999,5293.47
2026-01-02T19:09:15.860219-05:00,0.97,0.98,5399.79,10724.84,0.02,0.03,10724.84,5399.79
2026-01-02T19:09:16.898857-05:00,0.97,0.98,5399.79,10724.84,0.02,0.03,10724.84,5399.79
2026-01-02T19:09:18.013446-05:00,0.97,0.98,5399.79,10724.84,0.02,0.03,10724.84,5399.79
2026-01-02T19:09:19.202128-05:00,0.97,0.98,5399.79,10724.84,0.02,0.03,10724.84,5399.79
2026-01-02T19:09:20.273576-05:00,0.97,0.98,5453.37,10534.84,0.02,0.03,10534.84,5453.37
2026-01-02T19:09:21.337930-05:00,0.96,0.98,5844.5,10763.81,0.02,0.04,10763.81,5844.5
2026-01-02T19:09:22.323766-05:00,0.96,0.97,5653.67,11025.81,0.03,0.04,11025.81,5653.67
2026-01-02T19:09:23.325916-05:00,0.96,0.97,5653.67,11025.81,0.03,0.04,11025.81,5653.67
2026-01-02T19:09:24.449710-05:00,0.95,0.96,5247.97,11660.11,0.04,0.05,11660.11,5247.97
2026-01-02T19:09:25.462525-05:00,0.95,0.96,5247.97,11660.11,0.04,0.05,11660.11,5247.97
2026-01-02T19:09:26.656773-05:00,0.94,0.95,6301.57,11278.11,0.05,0.06,11278.11,6301.57
2026-01-02T19:09:27.713301-05:00,0.94,0.95,6301.57,11278.11,0.05,0.06,11278.11,6301.57
2026-01-02T19:09:28.746393-05:00,0.94,0.95,6301.57,11278.11,0.05,0.06,11278.11,6301.57
2026-01-02T19:09:29.912241-05:00,0.94,0.95,6458.16,11248.439999999999,0.05,0.06,11248.439999999999,6458.16
2026-01-02T19:09:30.906932-05:00,0.94,0.95,6524.96,11235.439999999999,0.05,0.06,11235.439999999999,6524.96
2026-01-02T19:09:32.024929-05:00,0.95,0.96,5791.67,11249.439999999999,0.04,0.05,11249.439999999999,5791.67
2026-01-02T19:09:33.180423-05:00,0.95,0.96,5791.67,11249.439999999999,0.04,0.05,11249.439999999999,5791.67
2026-01-02T19:09:34.169233-05:00,0.95,0.96,5791.67,11249.439999999999,0.04,0.05,11249.439999999999,5791.67
2026-01-02T19:09:35.357888-05:00,0.97,0.98,5920.92,10016.14,0.02,0.03,10016.14,5920.92
2026-01-02T19:09:36.392170-05:00,0.97,0.98,5920.92,10016.14,0.02,0.03,10016.14,5920.92
2026-01-02T19:09:37.492746-05:00,0.97,0.98,5920.92,10016.14,0.02,0.03,10016.14,5920.92
2026-01-02T19:09:38.606370-05:00,0.97,0.98,5388.47,10033.88,0.02,0.03,10033.88,5388.47
2026-01-02T19:09:39.638620-05:00,0.97,0.98,5538.47,9201.88,0.02,0.03,9201.88,5538.47
2026-01-02T19:09:40.667803-05:00,0.97,0.98,5517.45,9201.88,0.02,0.03,9201.88,5517.45
2026-01-02T19:09:41.669826-05:00,0.97,0.98,5517.45,9201.88,0.02,0.03,9201.88,5517.45
2026-01-02T19:09:42.683709-05:00,0.97,0.98,5385.45,9201.88,0.02,0.03,9201.88,5385.45
2026-01-02T19:09:43.728614-05:00,0.97,0.98,5385.45,9201.88,0.02,0.03,9201.88,5385.45
2026-01-02T19:09:44.735243-05:00,0.97,0.98,5385.45,9201.88,0.02,0.03,9201.88,5385.45
2026-01-02T19:09:45.975544-05:00,0.97,0.98,5873.45,9314.74,0.02,0.03,9314.74,5873.45
2026-01-02T19:09:47.064320-05:00,0.96,0.97,5518.56,9689.880000000001,0.03,0.04,9689.880000000001,5518.56
2026-01-02T19:09:48.064387-05:00,0.96,0.97,5987.360000000001,9852.17,0.03,0.04,9852.17,5987.360000000001
2026-01-02T19:09:49.082649-05:00,0.96,0.97,5563.26,9923.439999999999,0.03,0.04,9923.439999999999,5563.26
2026-01-02T19:09:50.224223-05:00,0.96,0.97,5558.26,9908.16,0.03,0.04,9908.16,5558.26
2026-01-02T19:09:51.246856-05:00,0.95,0.96,5942.26,9894.16,0.04,0.05,9894.16,5942.26
2026-01-02T19:09:52.251513-05:00,0.95,0.96,6185.26,9707.82,0.04,0.05,9707.82,6185.26
2026-01-02T19:09:53.307329-05:00,0.95,0.96,6185.26,9707.82,0.04,0.05,9707.82,6185.26
2026-01-02T19:09:55.719087-05:00,0.95,0.96,6185.26,9707.82,0.04,0.05,9707.82,6185.26
2026-01-02T19:09:56.715572-05:00,0.94,0.95,6333.81,10899.88,0.05,0.06,10899.88,6333.81
2026-01-02T19:09:59.513274-05:00,0.94,0.95,6298.81,10437.199999999999,0.05,0.06,10437.199999999999,6298.81
2026-01-02T19:10:00.573665-05:00,0.94,0.95,6175.81,10594.91,0.05,0.06,10594.91,6175.81
2026-01-02T19:10:01.579741-05:00,0.95,0.96,5629.56,10328.539999999999,0.04,0.05,10328.539999999999,5629.56
2026-01-02T19:10:02.582476-05:00,0.94,0.96,6521.0199999999995,9420.55,0.04,0.06,9420.55,6521.0199999999995
2026-01-02T19:10:03.580027-05:00,0.96,0.97,5457.15,9104.91,0.03,0.04,9104.91,5457.15
2026-01-02T19:10:04.577146-05:00,0.96,0.97,5685.15,9072.91,0.03,0.04,9072.91,5685.15
2026-01-02T19:10:05.610348-05:00,0.95,0.98,5762.01,9006.199999999999,0.02,0.05,9006.199999999999,5762.01
2026-01-02T19:10:06.699027-05:00,0.95,0.98,5680.01,8981.609999999999,0.02,0.05,8981.609999999999,5680.01
2026-01-02T19:10:07.705650-05:00,0.94,0.98,5832.87,8950.13,0.02,0.06,8950.13,5832.87
2026-01-02T19:10:08.703085-05:00,0.95,0.98,5002.0199999999995,8942.8,0.02,0.05,8942.8,5002.0199999999995
2026-01-02T19:10:09.705976-05:00,0.96,0.98,4627.0199999999995,10607.77,0.02,0.04,10607.77,4627.0199999999995
2026-01-02T19:10:10.711832-05:00,0.96,0.98,4657.0199999999995,10606.39,0.02,0.04,10606.39,4657.0199999999995
2026-01-02T19:10:11.727730-05:00,0.96,0.98,5228.02,10285.39,0.02,0.04,10285.39,5228.02
2026-01-02T19:10:12.730758-05:00,0.97,0.98,4721.54,10247.099999999999,0.02,0.03,10247.099999999999,4721.54
2026-01-02T19:10:13.758912-05:00,0.97,0.98,5019.54,10150.07,0.02,0.03,10150.07,5019.54
2026-01-02T19:10:14.774933-05:00,0.96,0.98,5565.43,10166.32,0.02,0.04,10166.32,5565.43
2026-01-02T19:10:15.870127-05:00,0.97,0.98,5263.36,9529.02,0.02,0.03,9529.02,5263.36
2026-01-02T19:10:17.348949-05:00,0.97,0.98,5609.36,9074.02,0.02,0.03,9074.02,5609.36
2026-01-02T19:10:18.548094-05:00,0.97,0.98,5504.36,13306.550000000001,0.02,0.03,13306.550000000001,5504.36
2026-01-02T19:10:19.620823-05:00,0.97,0.98,5534.72,13226.550000000001,0.02,0.03,13226.550000000001,5534.72
2026-01-02T19:10:20.627136-05:00,0.97,0.98,5590.02,12971.25,0.02,0.03,12971.25,5590.02
2026-01-02T19:10:21.751249-05:00,0.97,0.98,5533.72,11586.04,0.02,0.03,11586.04,5533.72
2026-01-02T19:10:23.096141-05:00,0.96,0.98,5982.22,11586.04,0.02,0.04,11586.04,5982.22
2026-01-02T19:10:24.093633-05:00,0.97,0.98,5625.72,11652.42,0.02,0.03,11652.42,5625.72
2026-01-02T19:10:25.128412-05:00,0.98,0.99,5063.74,11435.85,0.01,0.02,11435.85,5063.74
2026-01-02T19:10:26.265611-05:00,0.98,0.99,4930.29,11225.85,0.01,0.02,11225.85,4930.29
2026-01-02T19:10:27.333466-05:00,0.98,0.99,4930.29,11225.85,0.01,0.02,11225.85,4930.29
2026-01-02T19:10:28.520078-05:00,0.98,0.99,4930.29,11225.85,0.01,0.02,11225.85,4930.29
2026-01-02T19:10:29.698071-05:00,0.98,0.99,5560.67,11159.85,0.01,0.02,11159.85,5560.67
2026-01-02T19:10:30.795737-05:00,0.98,0.99,5515.74,11127.85,0.01,0.02,11127.85,5515.74
2026-01-02T19:10:31.904560-05:00,0.98,0.99,5515.74,11127.85,0.01,0.02,11127.85,5515.74
2026-01-02T19:10:32.999296-05:00,0.98,0.99,5575.74,10459.34,0.01,0.02,10459.34,5575.74
2026-01-02T19:10:34.054632-05:00,0.98,0.99,5575.74,10459.34,0.01,0.02,10459.34,5575.74
2026-01-02T19:10:35.052361-05:00,0.98,0.99,5545.44,10434.32,0.01,0.02,10434.32,5545.44
2026-01-02T19:10:36.152562-05:00,0.98,0.99,5545.44,10434.32,0.01,0.02,10434.32,5545.44
2026-01-02T19:10:37.465548-05:00,0.98,0.99,5545.44,10434.32,0.01,0.02,10434.32,5545.44
2026-01-02T19:10:38.530943-05:00,0.98,0.99,5595.54,10264.53,0.01,0.02,10264.53,5595.54
2026-01-02T19:10:39.533604-05:00,0.98,0.99,4247.44,10085.37,0.01,0.02,10085.37,4247.44
2026-01-02T19:10:40.537402-05:00,0.98,0.99,4266.27,9904.18,0.01,0.02,9904.18,4266.27
2026-01-02T19:10:41.734471-05:00,0.98,0.99,4505.27,9901.12,0.01,0.02,9901.12,4505.27
2026-01-02T19:10:42.749648-05:00,0.98,0.99,4505.27,9896.92,0.01,0.02,9896.92,4505.27
2026-01-02T19:10:43.813038-05:00,0.98,0.99,4505.27,9896.92,0.01,0.02,9896.92,4505.27
2026-01-02T19:10:44.919226-05:00,0.98,0.99,4505.27,9896.92,0.01,0.02,9896.92,4505.27
2026-01-02T19:10:46.282487-05:00,0.98,0.99,4505.27,9896.92,0.01,0.02,9896.92,4505.27
2026-01-02T19:10:47.327016-05:00,0.98,0.99,4505.27,9896.92,0.01,0.02,9896.92,4505.27
2026-01-02T19:10:48.331057-05:00,0.98,0.99,5445.9,7992.87,0.01,0.02,7992.87,5445.9
2026-01-02T19:10:50.290283-05:00,0.98,0.99,5445.9,7992.87,0.01,0.02,7992.87,5445.9
2026-01-02T19:10:51.356495-05:00,0.98,0.99,5525.99,7921.87,0.01,0.02,7921.87,5525.99
2026-01-02T19:10:52.386629-05:00,0.98,0.99,6342.99,7916.87,0.01,0.02,7916.87,6342.99
2026-01-02T19:10:53.455461-05:00,0.98,0.99,6342.99,7916.87,0.01,0.02,7916.87,6342.99
2026-01-02T19:10:54.858987-05:00,0.98,0.99,6427.99,7931.87,0.01,0.02,7931.87,6427.99
2026-01-02T19:10:55.855069-05:00,0.98,0.99,6568.99,7401.81,0.01,0.02,7401.81,6568.99
2026-01-02T19:10:57.044730-05:00,0.98,0.99,6531.29,7401.81,0.01,0.02,7401.81,6531.29
2026-01-02T19:10:58.314914-05:00,0.98,0.99,6551.29,7279.24,0.01,0.02,7279.24,6551.29
2026-01-02T19:10:59.329020-05:00,0.98,0.99,5981.29,7191.24,0.01,0.02,7191.24,5981.29
2026-01-02T19:11:00.349165-05:00,0.98,0.99,5981.29,7191.24,0.01,0.02,7191.24,5981.29
2026-01-02T19:11:01.555346-05:00,0.98,0.99,6121.29,7171.24,0.01,0.02,7171.24,6121.29
2026-01-02T19:11:02.625680-05:00,0.98,0.99,6152.2,6865.02,0.01,0.02,6865.02,6152.2
2026-01-02T19:11:03.678717-05:00,0.98,0.99,6073.8099999999995,5252.83,0.01,0.02,5252.83,6073.8099999999995
2026-01-02T19:11:04.717929-05:00,0.98,0.99,6173.2,4737.77,0.01,0.02,4737.77,6173.2
2026-01-02T19:11:05.902100-05:00,0.98,0.99,6183.2,4660.22,0.01,0.02,4660.22,6183.2
2026-01-02T19:11:07.280802-05:00,0.98,0.99,6183.2,4660.22,0.01,0.02,4660.22,6183.2
2026-01-02T19:11:08.558702-05:00,0.98,0.99,6391.38,4555.22,0.01,0.02,4555.22,6391.38
2026-01-02T19:11:09.626747-05:00,0.98,0.99,6339.92,4545.52,0.01,0.02,4545.52,6339.92
2026-01-02T19:11:10.633383-05:00,0.98,0.99,6299.009999999999,4457.52,0.01,0.02,4457.52,6299.009999999999
2026-01-02T19:11:11.737275-05:00,0.98,0.99,6320.59,4291.52,0.01,0.02,4291.52,6320.59
2026-01-02T19:11:12.763828-05:00,0.98,0.99,6377.59,3584.44,0.01,0.02,3584.44,6377.59
2026-01-02T19:11:13.765837-05:00,0.98,0.99,6377.59,3584.44,0.01,0.02,3584.44,6377.59
2026-01-02T19:11:15.374705-05:00,0.98,0.99,6377.59,3584.44,0.01,0.02,3584.44,6377.59
2026-01-02T19:11:16.402989-05:00,0.98,0.99,6488.09,3589.44,0.01,0.02,3589.44,6488.09
2026-01-02T19:11:17.878672-05:00,0.98,0.99,6488.09,3589.44,0.01,0.02,3589.44,6488.09
2026-01-02T19:11:19.068671-05:00,0.98,0.99,6488.09,3589.44,0.01,0.02,3589.44,6488.09
2026-01-02T19:11:20.131572-05:00,0.98,0.99,6629.73,3589.44,0.01,0.02,3589.44,6629.73
2026-01-02T19:11:21.239234-05:00,0.98,0.99,6525.73,3501.44,0.01,0.02,3501.44,6525.73
2026-01-02T19:11:22.299286-05:00,0.98,0.99,6644.73,3691.22,0.01,0.02,3691.22,6644.73
2026-01-02T19:11:23.507160-05:00,0.98,0.99,6654.73,1992.17,0.01,0.02,1992.17,6654.73
2026-01-02T19:11:24.571786-05:00,0.98,0.99,6560.73,546.99,0.01,0.02,546.99,6560.73
2026-01-02T19:11:25.674605-05:00,0.98,0.99,6560.73,546.99,0.01,0.02,546.99,6560.73
2026-01-02T19:11:26.674242-05:00,0.98,0.99,5505.21,434.96,0.01,0.02,434.96,5505.21
2026-01-02T19:11:27.800527-05:00,0.98,0.99,5505.21,434.96,0.01,0.02,434.96,5505.21
2026-01-02T19:11:28.839432-05:00,0.99,,5725.7699999999995,0,,0.01,0,5725.7699999999995
2026-01-02T19:11:29.952725-05:00,0.99,,5809.25,0,,0.01,0,5809.25
2026-01-02T19:11:31.469507-05:00,0.99,,5460.25,0,,0.01,0,5460.25
2026-01-02T19:11:32.467528-05:00,0.99,,5197.75,0,,0.01,0,5460.25
2026-01-02T19:11:33.468724-05:00,0.99,,5087.75,0,,0.01,0,5087.75
2026-01-02T19:11:34.685075-05:00,0.99,,5000.25,0,,0.01,0,5000.25
2026-01-02T19:11:36.082432-05:00,0.99,,5000.25,0,,0.01,0,5000.25
2026-01-02T19:11:37.133631-05:00,0.995,0.996,4075.15,534.99,0.004,0.005,534.99,4075.15
2026-01-02T19:11:38.120991-05:00,0.99,0.996,4837.25,534.99,0.004,0.01,534.99,4837.25
2026-01-02T19:11:39.214410-05:00,0.994,0.995,3929.15,534.99,0.005,0.006,534.99,3929.15
2026-01-02T19:11:40.441304-05:00,0.99,0.995,4777.25,534.99,0.005,0.01,534.99,4777.25
2026-01-02T19:11:41.616094-05:00,0.99,0.995,4771.9,534.99,0.005,0.01,534.99,4771.9
2026-01-02T19:11:42.682563-05:00,0.994,0.995,3969.22,531.53,0.005,0.006,531.53,3969.22
2026-01-02T19:11:44.063807-05:00,0.994,0.995,3967.13,531.53,0.005,0.006,531.53,3967.13
2026-01-02T19:11:45.432510-05:00,0.994,0.995,3967.13,531.53,0.005,0.006,531.53,3967.13
2026-01-02T19:11:46.453809-05:00,0.99,0.995,4813.23,551.53,0.005,0.01,551.53,4813.23
2026-01-02T19:11:47.607197-05:00,0.99,0.996,4842.94,554.99,0.004,0.01,554.99,4842.94
2026-01-02T19:11:48.775559-05:00,0.99,0.996,4842.94,554.99,0.004,0.01,554.99,4842.94
2026-01-02T19:11:49.937339-05:00,0.99,0.996,4842.94,554.99,0.004,0.01,554.99,4842.94
2026-01-02T19:11:51.513821-05:00,0.98,0.99,4466.81,683.46,0.01,0.02,683.46,4466.81
2026-01-02T19:11:53.066602-05:00,0.98,0.99,4579.81,733.46,0.01,0.02,733.46,4579.81
2026-01-02T19:11:54.143540-05:00,0.98,0.99,4579.81,733.46,0.01,0.02,733.46,4579.81
2026-01-02T19:11:55.182495-05:00,0.98,0.99,4563.71,722.44,0.01,0.02,823.46,4558.71
2026-01-02T19:11:56.905026-05:00,0.98,0.99,4563.71,712.44,0.01,0.02,712.44,4563.71
2026-01-02T19:11:58.029537-05:00,0.98,0.99,4563.71,712.44,0.01,0.02,712.44,4563.71
2026-01-02T19:11:59.070879-05:00,0.98,0.99,4617.71,702.33,0.01,0.02,702.33,4617.71
2026-01-02T19:12:00.064707-05:00,0.98,0.99,4612.71,692.22,0.01,0.02,692.22,4612.71
2026-01-02T19:12:01.071441-05:00,0.98,0.99,4648.21,641.81,0.01,0.02,641.81,4648.21
2026-01-02T19:12:02.061714-05:00,0.98,0.99,4445.36,589.53,0.01,0.02,589.53,4445.36
2026-01-02T19:12:03.072805-05:00,0.99,0.996,4395.67,574.99,0.004,0.01,574.99,4395.67
2026-01-02T19:12:04.073325-05:00,0.99,0.999,4425.97,514.99,0.001,0.01,514.99,4425.97
2026-01-02T19:12:05.141044-05:00,0.996,0.997,3601.61,527.96,0.003,0.004,527.96,3601.61
2026-01-02T19:12:06.317784-05:00,0.996,0.997,3601.61,517.9300000000001,0.003,0.004,517.9300000000001,3601.61
2026-01-02T19:12:07.400419-05:00,0.996,0.997,3601.61,517.9300000000001,0.003,0.004,517.9300000000001,3601.61
2026-01-02T19:12:08.422896-05:00,0.98,0.997,3601.7,517.9300000000001,0.003,0.02,517.9300000000001,3601.7
2026-01-02T19:12:10.476297-05:00,0.98,0.997,3601.7,517.9300000000001,0.003,0.02,517.9300000000001,3601.7
2026-01-02T19:12:11.792339-05:00,0.98,0.997,3601.7,517.9300000000001,0.003,0.02,517.9300000000001,3601.7
2026-01-02T19:12:13.429792-05:00,0.98,0.997,3601.7,517.9300000000001,0.003,0.02,517.9300000000001,3601.7
2026-01-02T19:12:15.068907-05:00,0.98,0.997,3601.7,517.9300000000001,0.003,0.02,517.9300000000001,3601.7
2026-01-02T19:12:16.664215-05:00,0.98,0.997,3601.7,517.9300000000001,0.003,0.02,517.9300000000001,3601.7
2026-01-02T19:12:18.097741-05:00,0.98,0.997,3601.7,517.9300000000001,0.003,0.02,517.9300000000001,3601.7
2026-01-02T19:12:19.259635-05:00,0.98,0.997,3601.7,517.9300000000001,0.003,0.02,517.9300000000001,3601.7
2026-01-02T19:12:20.320551-05:00,0.99,0.998,3514.77,534.99,0.002,0.01,534.99,3514.77
2026-01-02T19:12:21.842738-05:00,0.99,0.998,3514.77,534.99,0.002,0.01,534.99,3514.77
2026-01-02T19:12:22.906605-05:00,0.99,0.998,3514.77,534.99,0.002,0.01,534.99,3514.77
2026-01-02T19:12:23.916023-05:00,0.99,0.998,3514.77,534.99,0.002,0.01,534.99,3514.77
2026-01-02T19:12:24.930690-05:00,0.99,0.998,3514.77,534.99,0.002,0.01,534.99,3514.77
2026-01-02T19:12:26.039292-05:00,0.99,0.998,3514.77,534.99,0.002,0.01,534.99,3514.77
2026-01-02T19:12:27.077052-05:00,0.99,0.998,3514.77,534.99,0.002,0.01,534.99,3514.77
2026-01-02T19:12:28.085859-05:00,0.99,0.999,4931.45,534.99,0.001,0.01,534.99,4931.45
2026-01-02T19:12:29.306142-05:00,0.99,0.999,4931.45,534.99,0.001,0.01,534.99,4931.45
2026-01-02T19:12:30.299958-05:00,0.99,0.999,5681.45,524.99,0.001,0.01,524.99,5681.45
2026-01-02T19:12:31.313065-05:00,0.99,0.999,5681.45,524.99,0.001,0.01,524.99,5681.45
2026-01-02T19:12:32.390606-05:00,0.99,0.999,5736.45,524.99,0.001,0.01,524.99,5736.45
2026-01-02T19:12:33.615742-05:00,0.99,0.999,5736.45,524.99,0.001,0.01,524.99,5736.45
2026-01-02T19:12:34.640106-05:00,0.99,0.999,5736.45,524.99,0.001,0.01,524.99,5736.45
2026-01-02T19:12:35.740473-05:00,0.99,0.999,5736.45,524.99,0.001,0.01,524.99,5736.45
2026-01-02T19:12:36.744022-05:00,0.99,0.999,5736.45,524.99,0.001,0.01,524.99,5736.45
2026-01-02T19:12:37.856895-05:00,0.99,0.999,5736.45,524.99,0.001,0.01,524.99,5736.45
2026-01-02T19:12:39.080136-05:00,0.99,0.999,5911.0199999999995,524.99,0.001,0.01,524.99,5911.0199999999995
2026-01-02T19:12:40.074617-05:00,0.99,0.999,5911.0199999999995,524.99,0.001,0.01,524.99,5911.0199999999995
2026-01-02T19:12:41.078120-05:00,0.99,0.999,5911.0199999999995,524.99,0.001,0.01,524.99,5911.0199999999995
2026-01-02T19:12:42.188609-05:00,0.99,0.999,6969.97,524.99,0.001,0.01,524.99,6969.97
2026-01-02T19:12:43.311003-05:00,0.99,0.999,6969.97,524.99,0.001,0.01,524.99,6969.97
2026-01-02T19:12:44.339489-05:00,0.99,0.999,6969.97,524.99,0.001,0.01,524.99,6969.97
2026-01-02T19:12:45.377048-05:00,0.99,0.999,6969.97,524.99,0.001,0.01,524.99,6969.97
2026-01-02T19:12:46.556138-05:00,0.99,0.999,5775.86,504.99,0.001,0.01,504.99,5775.86
2026-01-02T19:12:47.703490-05:00,0.99,0.999,5775.86,504.99,0.001,0.01,504.99,5775.86
2026-01-02T19:12:48.698098-05:00,0.99,0.999,5775.86,504.99,0.001,0.01,504.99,5775.86
2026-01-02T19:12:50.194932-05:00,0.99,0.999,5775.86,504.99,0.001,0.01,504.99,5775.86
2026-01-02T19:12:51.216634-05:00,0.99,0.999,5893.49,504.99,0.001,0.01,504.99,5893.49
2026-01-02T19:12:52.680799-05:00,0.99,0.999,5893.49,504.99,0.001,0.01,504.99,5893.49
2026-01-02T19:12:54.047412-05:00,0.99,0.999,5893.49,504.99,0.001,0.01,504.99,5893.49
2026-01-02T19:12:55.830823-05:00,0.994,0.999,6273.45,504.99,0.001,0.006,504.99,6273.45
2026-01-02T19:12:57.958156-05:00,0.994,0.999,6273.45,504.99,0.001,0.006,504.99,6273.45
