epoch_sec,time,open,high,low,close,twap,ticks
1767398554,2026-01-02 19:02:34,89985.7756305041,89985.7756305041,89985.7756305041,89985.7756305041,89985.7756305041,1
1767398555,2026-01-02 19:02:35,89986.03261663373,89986.03261663373,89986.03261663373,89986.03261663373,89986.03261663373,1
1767398556,2026-01-02 19:02:36,89986.008,89986.008,89986.008,89986.008,89986.008,1
1767398557,2026-01-02 19:02:37,89986.99230387155,89986.99230387155,89986.99230387155,89986.99230387155,89986.99230387154,1
1767398558,2026-01-02 19:02:38,89986.99230387155,89986.99230387155,89986.99230387155,89986.99230387155,89986.99230387154,1
1767398559,2026-01-02 19:02:39,89985.14415435249,89985.14415435249,89985.14415435249,89985.14415435249,89985.14415435249,1
1767398560,2026-01-02 19:02:40,89985.14415435249,89985.14415435249,89985.14415435249,89985.14415435249,89985.14415435249,1
1767398561,2026-01-02 19:02:41,89986.1283269757,89986.1283269757,89986.1283269757,89986.1283269757,89986.1283269757,1
1767398562,2026-01-02 19:02:42,89986.18934927924,89986.18934927924,89986.18934927924,89986.18934927924,89986.18934927924,1
1767398563,2026-01-02 19:02:43,89986.007,89986.007,89986.007,89986.007,89986.007,1
1767398564,2026-01-02 19:02:44,89986.26503094613,89986.26503094613,89986.26503094613,89986.26503094613,89986.26503094613,1
1767398565,2026-01-02 19:02:45,89986.26503094613,89986.26503094613,89986.26503094613,89986.26503094613,89986.26503094613,1
1767398566,2026-01-02 19:02:46,89986.91619871078,89986.91619871078,89986.91619871078,89986.91619871078,89986.91619871078,1
1767398567,2026-01-02 19:02:47,89986.66892186143,89986.66892186143,89986.66892186143,89986.66892186143,89986.66892186143,1
1767398568,2026-01-02 19:02:48,89986.59048371493,89986.59048371493,89986.59048371493,89986.59048371493,89986.59048371493,1
1767398569,2026-01-02 19:02:49,89986.5617342135,89986.5617342135,89986.5617342135,89986.5617342135,89986.56173421351,1
1767398570,2026-01-02 19:02:50,89987.45915727051,89987.45915727051,89987.45915727051,89987.45915727051,89987.45915727051,1
1767398571,2026-01-02 19:02:51,89987.6890590937,89987.6890590937,89987.6890590937,89987.6890590937,89987.6890590937,1
1767398572,2026-01-02 19:02:52,89986.96474848164,89986.96474848164,89986.96474848164,89986.96474848164,89986.96474848164,1
1767398573,2026-01-02 19:02:53,89987.754158,89987.754158,89987.754158,89987.754158,89987.754158,1
1767398574,2026-01-02 19:02:54,89987.37034278264,89987.37034278264,89987.37034278264,89987.37034278264,89987.37034278264,1
1767398575,2026-01-02 19:02:55,89986.30329740749,89986.30329740749,89986.30329740749,89986.30329740749,89986.30329740749,1
1767398576,2026-01-02 19:02:56,89987.23538,89987.23538,89987.23538,89987.23538,89987.23538,1
1767398577,2026-01-02 19:02:57,89990.9158067713,89990.9158067713,89990.9158067713,89990.9158067713,89990.9158067713,1
1767398578,2026-01-02 19:02:58,89991.04107355938,89991.04107355938,89991.04107355938,89991.04107355938,89991.04107355938,1
1767398579,2026-01-02 19:02:59,89991.35178356011,89991.35178356011,89991.35178356011,89991.35178356011,89991.35178356011,1
1767398580,2026-01-02 19:03:00,89990.04988145936,89990.04988145936,89990.04988145936,89990.04988145936,89990.04988145936,1
1767398581,2026-01-02 19:03:01,89993.455151,89993.455151,89993.455151,89993.455151,89993.455151,1
1767398582,2026-01-02 19:03:02,89990.1034763239,89990.1034763239,89990.1034763239,89990.1034763239,89990.1034763239,1
1767398583,2026-01-02 19:03:03,89993.511358,89993.511358,89993.511358,89993.511358,89993.511358,1
1767398584,2026-01-02 19:03:04,89993.523168,89993.523168,89993.523168,89993.523168,89993.523168,1
1767398585,2026-01-02 19:03:05,89993.400537,89993.400537,89993.400537,89993.400537,89993.400537,1
1767398586,2026-01-02 19:03:06,89993.3725715,89993.3725715,89993.3725715,89993.3725715,89993.3725715,1
1767398587,2026-01-02 19:03:07,89993.3375565,89993.3375565,89993.3375565,89993.3375565,89993.3375565,1
1767398588,2026-01-02 19:03:08,89993.3375565,89993.3375565,89993.3375565,89993.3375565,89993.3375565,1
1767398589,2026-01-02 19:03:09,89996.0557895,89996.0557895,89996.0557895,89996.0557895,89996.0557895,1
1767398590,2026-01-02 19:03:10,89996.0624705,89996.0624705,89996.0624705,89996.0624705,89996.0624705,1
1767398591,2026-01-02 19:03:11,89998.1875645,89998.1875645,89998.1875645,89998.1875645,89998.1875645,1
1767398592,2026-01-02 19:03:12,89998.38724,89998.38724,89998.38724,89998.38724,89998.38724,1
1767398593,2026-01-02 19:03:13,89998.424798,89998.424798,89998.424798,89998.424798,89998.424798,1
1767398594,2026-01-02 19:03:14,89998.536851,89998.536851,89998.536851,89998.536851,89998.536851,1
1767398595,2026-01-02 19:03:15,89998.536851,89998.536851,89998.536851,89998.536851,89998.536851,1
1767398596,2026-01-02 19:03:16,89998.4624655,89998.4624655,89998.4624655,89998.4624655,89998.4624655,1
1767398597,2026-01-02 19:03:17,89998.4624655,89998.4624655,89998.4624655,89998.4624655,89998.4624655,1
1767398598,2026-01-02 19:03:18,89998.4065585,89998.4065585,89998.4065585,89998.4065585,89998.4065585,1
1767398599,2026-01-02 19:03:19,89998.4045585,89998.4045585,89998.4045585,89998.4045585,89998.4045585,1
1767398600,2026-01-02 19:03:20,89998.24720248894,89998.24720248894,89998.24720248894,89998.24720248894,89998.24720248894,1
1767398601,2026-01-02 19:03:21,89998.25728196799,89998.25728196799,89998.25728196799,89998.25728196799,89998.25728196799,1
1767398602,2026-01-02 19:03:22,89998.39257335431,89998.39257335431,89998.39257335431,89998.39257335431,89998.39257335431,1
1767398603,2026-01-02 19:03:23,89998.14056629295,89998.14056629295,89998.14056629295,89998.14056629295,89998.14056629295,1
1767398604,2026-01-02 19:03:24,89998.403064,89998.403064,89998.403064,89998.403064,89998.403064,1
1767398605,2026-01-02 19:03:25,89996.70498670716,89996.70498670716,89996.70498670716,89996.70498670716,89996.70498670716,1
1767398606,2026-01-02 19:03:26,89998.6822175,89998.6822175,89998.6822175,89998.6822175,89998.6822175,1
1767398607,2026-01-02 19:03:27,89998.5765915,89998.5765915,89998.5765915,89998.5765915,89998.5765915,1
1767398608,2026-01-02 19:03:28,89998.4900045,89998.4900045,89998.4900045,89998.4900045,89998.4900045,1
1767398609,2026-01-02 19:03:29,89996.96929987399,89996.96929987399,89996.96929987399,89996.96929987399,89996.96929987399,1
1767398610,2026-01-02 19:03:30,89996.67411982492,89996.67411982492,89996.67411982492,89996.67411982492,89996.67411982492,1
1767398611,2026-01-02 19:03:31,89998.5822655,89998.5822655,89998.5822655,89998.5822655,89998.5822655,1
1767398612,2026-01-02 19:03:32,89997.683885,89997.683885,89997.683885,89997.683885,89997.683885,1
1767398613,2026-01-02 19:03:33,89997.370711,89997.370711,89997.370711,89997.370711,89997.370711,1
1767398614,2026-01-02 19:03:34,89997.23395486022,89997.23395486022,89997.23395486022,89997.23395486022,89997.23395486022,1
1767398615,2026-01-02 19:03:35,89996.33932483505,89996.33932483505,89996.33932483505,89996.33932483505,89996.33932483505,1
1767398616,2026-01-02 19:03:36,89998.0145325,89998.0145325,89998.0145325,89998.0145325,89998.0145325,1
1767398617,2026-01-02 19:03:37,89998.0933945,89998.0933945,89998.0933945,89998.0933945,89998.0933945,1
1767398618,2026-01-02 19:03:38,89997.86390512157,89997.86390512157,89997.86390512157,89997.86390512157,89997.86390512156,1
1767398619,2026-01-02 19:03:39,89997.931812,89997.931812,89997.931812,89997.931812,89997.931812,1
1767398620,2026-01-02 19:03:40,89998.0041355,89998.0041355,89998.0041355,89998.0041355,89998.0041355,1
1767398621,2026-01-02 19:03:41,89997.8414567441,89997.8414567441,89997.8414567441,89997.8414567441,89997.8414567441,1
1767398622,2026-01-02 19:03:42,89997.45228017989,89997.45228017989,89997.45228017989,89997.45228017989,89997.45228017989,1
1767398623,2026-01-02 19:03:43,89999.737847,89999.737847,89999.737847,89999.737847,89999.737847,1
1767398624,2026-01-02 19:03:44,89999.737847,89999.737847,89999.737847,89999.737847,89999.737847,0
1767398625,2026-01-02 19:03:45,90002.68854887084,90002.68854887084,90002.68854887084,90002.68854887084,90002.68854887084,1
1767398626,2026-01-02 19:03:46,90003.12555556827,90003.12555556827,90003.12555556827,90003.12555556827,90003.12555556827,1
1767398627,2026-01-02 19:03:47,90003.12515956828,90003.12515956828,90003.12515956828,90003.12515956828,90003.12515956828,1
1767398628,2026-01-02 19:03:48,90001.5442455,90001.5442455,90001.5442455,90001.5442455,90001.5442455,1
1767398629,2026-01-02 19:03:49,90001.5442455,90001.5442455,90001.5442455,90001.5442455,90001.5442455,1
1767398630,2026-01-02 19:03:50,90001.427489,90001.427489,90001.427489,90001.427489,90001.427489,1
1767398631,2026-01-02 19:03:51,89999.75886343322,89999.75886343322,89999.75886343322,89999.75886343322,89999.75886343322,1
1767398632,2026-01-02 19:03:52,90000.07491824329,90000.07491824329,90000.07491824329,90000.07491824329,90000.07491824329,1
1767398633,2026-01-02 19:03:53,90000.61744792065,90000.61744792065,90000.61744792065,90000.61744792065,90000.61744792065,1
1767398634,2026-01-02 19:03:54,90001.14227373082,90001.14227373082,90001.14227373082,90001.14227373082,90001.14227373082,1
1767398635,2026-01-02 19:03:55,90001.14227373082,90001.14227373082,90001.14227373082,90001.14227373082,90001.14227373082,1
1767398636,2026-01-02 19:03:56,90002.03402,90002.03402,90002.03402,90002.03402,90002.03402,1
1767398637,2026-01-02 19:03:57,90002.03402,90002.03402,90002.03402,90002.03402,90002.03402,1
1767398638,2026-01-02 19:03:58,90001.94733269296,90001.94733269296,90001.94733269296,90001.94733269296,90001.94733269294,1
1767398639,2026-01-02 19:03:59,90001.8320855,90001.8320855,90001.8320855,90001.8320855,90001.8320855,1
1767398640,2026-01-02 19:04:00,90001.8043695,90001.8043695,90001.8043695,90001.8043695,90001.8043695,1
1767398641,2026-01-02 19:04:01,90001.814676,90001.814676,90001.814676,90001.814676,90001.814676,1
1767398642,2026-01-02 19:04:02,90002.5896070597,90002.5896070597,90002.5896070597,90002.5896070597,90002.5896070597,1
1767398643,2026-01-02 19:04:03,90003.03891554843,90003.03891554843,90003.03891554843,90003.03891554843,90003.03891554843,1
1767398644,2026-01-02 19:04:04,90002.39665458784,90002.39665458784,90002.39665458784,90002.39665458784,90002.39665458784,1
1767398645,2026-01-02 19:04:05,90004.31334265076,90004.31334265076,90004.31334265076,90004.31334265076,90004.31334265076,1
1767398646,2026-01-02 19:04:06,90004.31334265076,90004.31334265076,90004.31334265076,90004.31334265076,90004.31334265076,1
1767398647,2026-01-02 19:04:07,90002.17873700999,90002.17873700999,90002.17873700999,90002.17873700999,90002.17873700999,1
1767398648,2026-01-02 19:04:08,90000.3212870565,90000.3212870565,90000.3212870565,90000.3212870565,90000.3212870565,1
1767398649,2026-01-02 19:04:09,90001.7549485,90001.7549485,90001.7549485,90001.7549485,90001.7549485,1
1767398650,2026-01-02 19:04:10,90001.54596889,90001.54596889,90001.54596889,90001.54596889,90001.54596889,1
1767398651,2026-01-02 19:04:11,90001.54596889,90001.54596889,90001.54596889,90001.54596889,90001.54596889,1
1767398652,2026-01-02 19:04:12,90000.838198,90000.838198,90000.838198,90000.838198,90000.838198,1
1767398653,2026-01-02 19:04:13,90000.839456,90000.839456,90000.839456,90000.839456,90000.839456,1
1767398654,2026-01-02 19:04:14,90001.6530865,90001.6530865,90001.6530865,90001.6530865,90001.6530865,1
1767398655,2026-01-02 19:04:15,90000.55498899247,90000.55498899247,90000.55498899247,90000.55498899247,90000.55498899247,1
1767398656,2026-01-02 19:04:16,90000.55498899247,90000.55498899247,90000.55498899247,90000.55498899247,90000.55498899247,1
1767398657,2026-01-02 19:04:17,90000.61933929702,90000.61933929702,90000.61933929702,90000.61933929702,90000.61933929702,1
1767398658,2026-01-02 19:04:18,90000.63126029701,90000.63126029701,90000.63126029701,90000.63126029701,90000.63126029701,1
1767398659,2026-01-02 19:04:19,89999.48319001176,89999.48319001176,89999.48319001176,89999.48319001176,89999.48319001176,1
1767398660,2026-01-02 19:04:20,90001.3217145,90001.3217145,90001.3217145,90001.3217145,90001.3217145,1
1767398661,2026-01-02 19:04:21,90003.611988,90003.611988,90003.611988,90003.611988,90003.611988,1
1767398662,2026-01-02 19:04:22,90003.232248,90003.232248,90003.232248,90003.232248,90003.232248,1
1767398663,2026-01-02 19:04:23,90003.226023,90003.226023,90003.226023,90003.226023,90003.226023,1
1767398664,2026-01-02 19:04:24,90003.30448026258,90003.30448026258,90003.30448026258,90003.30448026258,90003.30448026258,1
1767398665,2026-01-02 19:04:25,90003.30448026258,90003.30448026258,90003.30448026258,90003.30448026258,90003.30448026258,1
1767398666,2026-01-02 19:04:26,90002.75068973619,90002.75068973619,90002.75068973619,90002.75068973619,90002.75068973619,1
1767398667,2026-01-02 19:04:27,90002.96250374686,90002.96250374686,90002.96250374686,90002.96250374686,90002.96250374686,1
1767398668,2026-01-02 19:04:28,90002.96250374686,90002.96250374686,90002.96250374686,90002.96250374686,90002.96250374686,1
1767398669,2026-01-02 19:04:29,90002.9673886797,90002.9673886797,90002.9673886797,90002.9673886797,90002.9673886797,1
1767398670,2026-01-02 19:04:30,90002.43467171243,90002.43467171243,90002.43467171243,90002.43467171243,90002.43467171243,1
1767398671,2026-01-02 19:04:31,90002.43467171243,90002.43467171243,90002.43467171243,90002.43467171243,90002.43467171243,1
1767398672,2026-01-02 19:04:32,90003.47422597617,90003.47422597617,90003.47422597617,90003.47422597617,90003.47422597617,1
1767398673,2026-01-02 19:04:33,90003.48437747617,90003.48437747617,90003.48437747617,90003.48437747617,90003.48437747617,1
1767398674,2026-01-02 19:04:34,90004.181984,90004.181984,90004.181984,90004.181984,90004.181984,1
1767398675,2026-01-02 19:04:35,90003.910494,90003.910494,90003.910494,90003.910494,90003.910494,1
1767398676,2026-01-02 19:04:36,90003.923463,90003.923463,90003.923463,90003.923463,90003.923463,1
1767398677,2026-01-02 19:04:37,90003.7651025,90003.7651025,90003.7651025,90003.7651025,90003.7651025,1
1767398678,2026-01-02 19:04:38,90003.7472755,90003.7472755,90003.7472755,90003.7472755,90003.7472755,1
1767398679,2026-01-02 19:04:39,90003.794713,90003.794713,90003.794713,90003.794713,90003.794713,1
1767398680,2026-01-02 19:04:40,90003.850329,90003.850329,90003.850329,90003.850329,90003.850329,1
1767398681,2026-01-02 19:04:41,90004.0283875,90004.0283875,90004.0283875,90004.0283875,90004.0283875,1
1767398682,2026-01-02 19:04:42,90004.126035,90004.126035,90004.126035,90004.126035,90004.126035,1
1767398683,2026-01-02 19:04:43,90004.1887725,90004.1887725,90004.1887725,90004.1887725,90004.1887725,1
1767398684,2026-01-02 19:04:44,90004.1887725,90004.1887725,90004.1887725,90004.1887725,90004.1887725,0
1767398685,2026-01-02 19:04:45,90004.1887725,90004.1887725,90004.1887725,90004.1887725,90004.1887725,0
1767398686,2026-01-02 19:04:46,90003.996714,90003.996714,90003.996714,90003.996714,90003.996714,1
1767398687,2026-01-02 19:04:47,90003.956575,90003.956575,90003.956575,90003.956575,90003.956575,1
1767398688,2026-01-02 19:04:48,90003.956575,90003.956575,90003.956575,90003.956575,90003.956575,1
1767398689,2026-01-02 19:04:49,90004.108732,90004.108732,90004.108732,90004.108732,90004.108732,1
1767398690,2026-01-02 19:04:50,90004.102434,90004.102434,90004.102434,90004.102434,90004.102434,1
1767398691,2026-01-02 19:04:51,90005.212467,90005.212467,90005.212467,90005.212467,90005.212467,1
1767398692,2026-01-02 19:04:52,90004.330774,90004.330774,90004.330774,90004.330774,90004.330774,1
1767398693,2026-01-02 19:04:53,90004.2072055,90004.2072055,90004.2072055,90004.2072055,90004.2072055,1
1767398694,2026-01-02 19:04:54,90004.12000350397,90004.12000350397,90004.12000350397,90004.12000350397,90004.12000350397,1
1767398695,2026-01-02 19:04:55,90004.1825415,90004.1825415,90004.1825415,90004.1825415,90004.1825415,1
1767398696,2026-01-02 19:04:56,90004.185121,90004.185121,90004.185121,90004.185121,90004.185121,1
1767398697,2026-01-02 19:04:57,90003.93157948938,90003.93157948938,90003.93157948938,90003.93157948938,90003.93157948938,1
1767398698,2026-01-02 19:04:58,90003.93157948938,90003.93157948938,90003.93157948938,90003.93157948938,90003.93157948938,1
1767398699,2026-01-02 19:04:59,90004.177188,90004.177188,90004.177188,90004.177188,90004.177188,1
1767398700,2026-01-02 19:05:00,90004.177188,90004.177188,90004.177188,90004.177188,90004.177188,0
1767398701,2026-01-02 19:05:01,90004.053196,90004.053196,90004.053196,90004.053196,90004.053196,1
1767398702,2026-01-02 19:05:02,90004.1885185,90004.1885185,90004.1885185,90004.1885185,90004.1885185,1
1767398703,2026-01-02 19:05:03,90004.2092415,90004.2092415,90004.2092415,90004.2092415,90004.2092415,1
1767398704,2026-01-02 19:05:04,90004.1617655,90004.1617655,90004.1617655,90004.1617655,90004.1617655,1
1767398705,2026-01-02 19:05:05,90004.1617655,90004.1617655,90004.1617655,90004.1617655,90004.1617655,1
1767398706,2026-01-02 19:05:06,90004.1801995,90004.1801995,90004.1801995,90004.1801995,90004.1801995,1
1767398707,2026-01-02 19:05:07,90004.1801995,90004.1801995,90004.1801995,90004.1801995,90004.1801995,0
1767398708,2026-01-02 19:05:08,90004.2502105,90004.2502105,90004.2502105,90004.2502105,90004.2502105,1
1767398709,2026-01-02 19:05:09,90004.2928295,90004.2928295,90004.2928295,90004.2928295,90004.2928295,1
1767398710,2026-01-02 19:05:10,90004.307969,90004.307969,90004.307969,90004.307969,90004.307969,1
1767398711,2026-01-02 19:05:11,90004.3281565,90004.3281565,90004.3281565,90004.3281565,90004.3281565,1
1767398712,2026-01-02 19:05:12,90004.3281565,90004.3281565,90004.3281565,90004.3281565,90004.3281565,0
1767398713,2026-01-02 19:05:13,90004.137068,90004.137068,90004.137068,90004.137068,90004.13706800001,1
1767398714,2026-01-02 19:05:14,90004.0663185,90004.0663185,90004.0663185,90004.0663185,90004.0663185,1
1767398715,2026-01-02 19:05:15,90004.0663185,90004.0663185,90004.0663185,90004.0663185,90004.0663185,0
1767398716,2026-01-02 19:05:16,90004.84926,90004.84926,90004.84926,90004.84926,90004.84926,1
1767398717,2026-01-02 19:05:17,90004.8981295,90004.8981295,90004.8981295,90004.8981295,90004.8981295,1
1767398718,2026-01-02 19:05:18,90004.8981295,90004.8981295,90004.8981295,90004.8981295,90004.8981295,0
1767398719,2026-01-02 19:05:19,90005.0021545,90005.0021545,90005.0021545,90005.0021545,90005.0021545,1
1767398720,2026-01-02 19:05:20,90007.55267214848,90007.55267214848,90007.55267214848,90007.55267214848,90007.55267214848,1
1767398721,2026-01-02 19:05:21,90007.55267214848,90007.55267214848,90007.55267214848,90007.55267214848,90007.55267214848,0
1767398722,2026-01-02 19:05:22,90009.508022,90009.508022,90009.508022,90009.508022,90009.508022,1
1767398723,2026-01-02 19:05:23,90009.5057425,90009.5057425,90009.5057425,90009.5057425,90009.5057425,1
1767398724,2026-01-02 19:05:24,90009.4988225,90009.4988225,90009.4988225,90009.4988225,90009.49882249998,1
1767398725,2026-01-02 19:05:25,90009.4988225,90009.4988225,90009.4988225,90009.4988225,90009.4988225,0
1767398726,2026-01-02 19:05:26,90009.520642,90009.520642,90009.520642,90009.520642,90009.520642,1
1767398727,2026-01-02 19:05:27,90009.7937065,90009.7937065,90009.7937065,90009.7937065,90009.7937065,1
1767398728,2026-01-02 19:05:28,90009.7937065,90009.7937065,90009.7937065,90009.7937065,90009.7937065,0
1767398729,2026-01-02 19:05:29,90007.65004905622,90007.65004905622,90007.65004905622,90007.65004905622,90007.65004905622,1
1767398730,2026-01-02 19:05:30,90007.72530959522,90007.72530959522,90007.72530959522,90007.72530959522,90007.72530959522,1
1767398731,2026-01-02 19:05:31,90007.72530959522,90007.72530959522,90007.72530959522,90007.72530959522,90007.72530959522,0
1767398732,2026-01-02 19:05:32,90008.68252977206,90008.68252977206,90008.68252977206,90008.68252977206,90008.68252977206,1
1767398733,2026-01-02 19:05:33,90008.32166449659,90008.32166449659,90008.32166449659,90008.32166449659,90008.32166449659,1
1767398734,2026-01-02 19:05:34,90008.32166449659,90008.32166449659,90008.32166449659,90008.32166449659,90008.32166449659,0
1767398735,2026-01-02 19:05:35,90008.32166449659,90008.32166449659,90008.32166449659,90008.32166449659,90008.32166449659,0
1767398736,2026-01-02 19:05:36,90011.27884149493,90011.27884149493,90011.27884149493,90011.27884149493,90011.27884149493,1
1767398737,2026-01-02 19:05:37,90010.94362948892,90010.94362948892,90010.94362948892,90010.94362948892,90010.94362948892,1
1767398738,2026-01-02 19:05:38,90010.94362948892,90010.94362948892,90010.94362948892,90010.94362948892,90010.94362948892,0
1767398739,2026-01-02 19:05:39,90010.94362948892,90010.94362948892,90010.94362948892,90010.94362948892,90010.94362948892,0
1767398740,2026-01-02 19:05:40,90030.75640560497,90030.75640560497,90030.75640560497,90030.75640560497,90030.75640560497,1
1767398741,2026-01-02 19:05:41,90031.31430099752,90031.31430099752,90031.31430099752,90031.31430099752,90031.31430099752,1
1767398742,2026-01-02 19:05:42,90031.16731160095,90031.16731160095,90031.16731160095,90031.16731160095,90031.16731160095,1
1767398743,2026-01-02 19:05:43,90031.06437500863,90031.06437500863,90031.06437500863,90031.06437500863,90031.06437500863,1
1767398744,2026-01-02 19:05:44,90031.05161492266,90031.05161492266,90031.05161492266,90031.05161492266,90031.05161492266,1
1767398745,2026-01-02 19:05:45,90033.3868178773,90033.3868178773,90033.3868178773,90033.3868178773,90033.3868178773,1
1767398746,2026-01-02 19:05:46,90033.4506743773,90033.4506743773,90033.4506743773,90033.4506743773,90033.4506743773,1
1767398747,2026-01-02 19:05:47,90029.5410115,90029.5410115,90029.5410115,90029.5410115,90029.5410115,1
1767398748,2026-01-02 19:05:48,90029.082468,90029.082468,90029.082468,90029.082468,90029.082468,1
1767398749,2026-01-02 19:05:49,90028.0530725,90028.0530725,90028.0530725,90028.0530725,90028.0530725,1
1767398750,2026-01-02 19:05:50,90028.0530725,90028.0530725,90028.0530725,90028.0530725,90028.0530725,1
1767398751,2026-01-02 19:05:51,90028.2083215,90028.2083215,90028.2083215,90028.2083215,90028.2083215,1
1767398752,2026-01-02 19:05:52,90028.993404,90028.993404,90028.993404,90028.993404,90028.993404,1
1767398753,2026-01-02 19:05:53,90029.171783,90029.171783,90029.171783,90029.171783,90029.171783,1
1767398754,2026-01-02 19:05:54,90029.2159605,90029.2159605,90029.2159605,90029.2159605,90029.2159605,1
1767398755,2026-01-02 19:05:55,90031.364768,90031.364768,90031.364768,90031.364768,90031.364768,1
1767398756,2026-01-02 19:05:56,90031.364768,90031.364768,90031.364768,90031.364768,90031.364768,1
1767398757,2026-01-02 19:05:57,90030.47246782578,90030.47246782578,90030.47246782578,90030.47246782578,90030.47246782578,1
1767398758,2026-01-02 19:05:58,90031.44599619646,90031.44599619646,90031.44599619646,90031.44599619646,90031.44599619646,1
1767398759,2026-01-02 19:05:59,90032.324279,90032.324279,90032.324279,90032.324279,90032.324279,1
1767398760,2026-01-02 19:06:00,90032.383702,90032.383702,90032.383702,90032.383702,90032.383702,1
1767398761,2026-01-02 19:06:01,90032.383702,90032.383702,90032.383702,90032.383702,90032.383702,0
1767398762,2026-01-02 19:06:02,90032.383702,90032.383702,90032.383702,90032.383702,90032.383702,0
1767398763,2026-01-02 19:06:03,90032.8768905,90032.8768905,90032.8768905,90032.8768905,90032.8768905,1
1767398764,2026-01-02 19:06:04,90032.4656025,90032.4656025,90032.4656025,90032.4656025,90032.4656025,1
1767398765,2026-01-02 19:06:05,90032.4656025,90032.4656025,90032.4656025,90032.4656025,90032.4656025,0
1767398766,2026-01-02 19:06:06,90032.097569,90032.097569,90032.097569,90032.097569,90032.097569,1
1767398767,2026-01-02 19:06:07,90032.097569,90032.097569,90032.097569,90032.097569,90032.097569,0
1767398768,2026-01-02 19:06:08,90032.097569,90032.097569,90032.097569,90032.097569,90032.097569,0
1767398769,2026-01-02 19:06:09,90032.097569,90032.097569,90032.097569,90032.097569,90032.097569,0
1767398770,2026-01-02 19:06:10,90032.097569,90032.097569,90032.097569,90032.097569,90032.097569,0
1767398771,2026-01-02 19:06:11,90028.17573595452,90028.17573595452,90028.17573595452,90028.17573595452,90028.17573595452,1
1767398772,2026-01-02 19:06:12,90028.06752248427,90028.06752248427,90028.06752248427,90028.06752248427,90028.06752248427,1
1767398773,2026-01-02 19:06:13,90028.06752248427,90028.06752248427,90028.06752248427,90028.06752248427,90028.06752248427,0
1767398774,2026-01-02 19:06:14,90029.255175,90029.255175,90029.255175,90029.255175,90029.255175,1
1767398775,2026-01-02 19:06:15,90029.255175,90029.255175,90029.255175,90029.255175,90029.255175,0
1767398776,2026-01-02 19:06:16,90028.5085576648,90028.5085576648,90028.5085576648,90028.5085576648,90028.5085576648,1
1767398777,2026-01-02 19:06:17,90028.38358975829,90028.38358975829,90028.38358975829,90028.38358975829,90028.38358975829,1
1767398778,2026-01-02 19:06:18,90028.38358975829,90028.38358975829,90028.38358975829,90028.38358975829,90028.38358975829,0
1767398779,2026-01-02 19:06:19,90028.10149632719,90028.10149632719,90028.10149632719,90028.10149632719,90028.10149632719,1
1767398780,2026-01-02 19:06:20,90028.10149632719,90028.10149632719,90028.10149632719,90028.10149632719,90028.10149632719,0
1767398781,2026-01-02 19:06:21,90028.10149632719,90028.10149632719,90028.10149632719,90028.10149632719,90028.10149632719,0
1767398782,2026-01-02 19:06:22,90028.6550925,90028.6550925,90028.6550925,90028.6550925,90028.6550925,1
1767398783,2026-01-02 19:06:23,90028.06639222881,90028.06639222881,90028.06639222881,90028.06639222881,90028.06639222881,1
1767398784,2026-01-02 19:06:24,90028.06639222881,90028.06639222881,90028.06639222881,90028.06639222881,90028.06639222881,1
1767398785,2026-01-02 19:06:25,90028.53619491245,90028.53619491245,90028.53619491245,90028.53619491245,90028.53619491245,1
1767398786,2026-01-02 19:06:26,90028.49366958183,90028.49366958183,90028.49366958183,90028.49366958183,90028.49366958183,1
1767398787,2026-01-02 19:06:27,90028.49366958183,90028.49366958183,90028.49366958183,90028.49366958183,90028.49366958183,0
1767398788,2026-01-02 19:06:28,90028.61569636592,90028.61569636592,90028.61569636592,90028.61569636592,90028.61569636592,1
1767398789,2026-01-02 19:06:29,90028.61569636592,90028.61569636592,90028.61569636592,90028.61569636592,90028.61569636592,1
1767398790,2026-01-02 19:06:30,90028.60997973825,90028.60997973825,90028.60997973825,90028.60997973825,90028.60997973825,1
1767398791,2026-01-02 19:06:31,90028.5840894619,90028.5840894619,90028.5840894619,90028.5840894619,90028.5840894619,1
1767398792,2026-01-02 19:06:32,90028.5840894619,90028.5840894619,90028.5840894619,90028.5840894619,90028.5840894619,0
1767398793,2026-01-02 19:06:33,90028.7755067914,90028.7755067914,90028.7755067914,90028.7755067914,90028.7755067914,1
1767398794,2026-01-02 19:06:34,90028.82246852978,90028.82246852978,90028.82246852978,90028.82246852978,90028.82246852978,1
1767398795,2026-01-02 19:06:35,90028.82246852978,90028.82246852978,90028.82246852978,90028.82246852978,90028.82246852978,0
1767398796,2026-01-02 19:06:36,90028.8290652732,90028.8290652732,90028.8290652732,90028.8290652732,90028.8290652732,1
1767398797,2026-01-02 19:06:37,90028.8290652732,90028.8290652732,90028.8290652732,90028.8290652732,90028.8290652732,0
1767398798,2026-01-02 19:06:38,90028.96543619053,90028.96543619053,90028.96543619053,90028.96543619053,90028.96543619053,1
1767398799,2026-01-02 19:06:39,90029.0032955,90029.0032955,90029.0032955,90029.0032955,90029.0032955,1
1767398800,2026-01-02 19:06:40,90029.0032955,90029.0032955,90029.0032955,90029.0032955,90029.0032955,0
1767398801,2026-01-02 19:06:41,90029.0032955,90029.0032955,90029.0032955,90029.0032955,90029.0032955,0
1767398802,2026-01-02 19:06:42,90029.0032955,90029.0032955,90029.0032955,90029.0032955,90029.0032955,0
