ts_ny,yes_bid,yes_ask,yes_bid_depth,yes_ask_depth,no_bid,no_ask,no_bid_depth,no_ask_depth
2026-01-02T19:24:38.590150-05:00,0.79,0.8,2820.37,3065.35,0.2,0.21,3065.35,2820.37
2026-01-02T19:24:39.622256-05:00,0.74,0.76,1837.96,1984.62,0.24,0.26,1984.62,1837.96
2026-01-02T19:24:40.667492-05:00,0.74,0.75,2491.8,2888.21,0.25,0.26,2888.21,2491.8
2026-01-02T19:24:41.680634-05:00,0.75,0.76,2025.3,4081.02,0.24,0.25,4081.02,2025.3
2026-01-02T19:24:42.668618-05:00,0.73,0.76,2598.94,3904.17,0.24,0.27,3904.17,2598.94
2026-01-02T19:24:43.680192-05:00,0.74,0.75,2760.26,3831.65,0.25,0.26,3831.65,2760.26
2026-01-02T19:24:44.680306-05:00,0.75,0.76,2676.35,4010.48,0.24,0.25,4010.48,2676.35
2026-01-02T19:24:45.678872-05:00,0.75,0.77,2656.45,4961.73,0.23,0.25,4961.73,2656.45
2026-01-02T19:24:46.678673-05:00,0.73,0.76,3129.33,4158.43,0.24,0.27,4158.43,3129.33
2026-01-02T19:24:47.687369-05:00,0.73,0.75,3202.88,3685.79,0.25,0.27,3685.79,3202.88
2026-01-02T19:24:48.687373-05:00,0.74,0.75,2907.48,3585.9700000000003,0.25,0.26,3585.9700000000003,2907.48
2026-01-02T19:24:49.683875-05:00,0.75,0.76,2746.45,4166.51,0.24,0.25,4166.51,2746.45
2026-01-02T19:24:50.682840-05:00,0.75,0.77,2637.78,4709.12,0.23,0.25,4709.12,2637.78
2026-01-02T19:24:51.682217-05:00,0.74,0.75,3109.99,3879.94,0.25,0.26,3879.94,3109.99
2026-01-02T19:24:52.690510-05:00,0.74,0.76,3064.84,4371.38,0.24,0.26,4371.38,3064.84
2026-01-02T19:24:53.687209-05:00,0.74,0.75,3231.68,4775.24,0.25,0.26,4775.24,3231.68
2026-01-02T19:24:54.684305-05:00,0.74,0.75,3400.46,4738.34,0.25,0.26,4738.34,3400.46
2026-01-02T19:24:55.687660-05:00,0.74,0.75,3110.13,4436.2,0.25,0.26,4436.2,3110.13
2026-01-02T19:24:56.683029-05:00,0.73,0.75,3543.4,4527.4,0.25,0.27,4527.4,3543.4
2026-01-02T19:24:57.682441-05:00,0.74,0.76,3268.88,4155.28,0.24,0.26,4155.28,3268.88
2026-01-02T19:24:58.688267-05:00,0.74,0.76,3282.5,4011.6,0.24,0.26,4011.6,3282.5
2026-01-02T19:24:59.684585-05:00,0.74,0.76,4254.79,4022.36,0.24,0.26,4022.36,4254.79
2026-01-02T19:25:00.682377-05:00,0.77,0.78,3607.4900000000002,4976.0599999999995,0.22,0.23,4976.0599999999995,3607.4900000000002
2026-01-02T19:25:01.685547-05:00,0.78,0.79,3612.79,4645.62,0.21,0.22,4645.62,3612.79
2026-01-02T19:25:02.728202-05:00,0.78,0.79,3906.33,3903.9500000000003,0.21,0.22,3903.9500000000003,3906.33
2026-01-02T19:25:03.771980-05:00,0.78,0.79,3721.2200000000003,4260.91,0.21,0.22,4260.91,3721.2200000000003
2026-01-02T19:25:04.766908-05:00,0.82,0.85,3718.42,10756.57,0.15,0.18,10756.57,3718.42
2026-01-02T19:25:05.761141-05:00,0.82,0.85,4411.95,10823.51,0.15,0.18,10823.51,4411.95
2026-01-02T19:25:06.762302-05:00,0.85,0.86,2679.46,12962.31,0.14,0.15,12962.31,2679.46
2026-01-02T19:25:07.789897-05:00,0.85,0.86,2694.76,12888.46,0.14,0.15,12888.46,2694.76
2026-01-02T19:25:08.799937-05:00,0.84,0.85,3267.09,9243.44,0.15,0.16,9243.44,3267.09
2026-01-02T19:25:09.803199-05:00,0.85,0.86,3595.44,10763.189999999999,0.14,0.15,10763.189999999999,3595.44
2026-01-02T19:25:10.794429-05:00,0.84,0.85,4528.46,8444.41,0.15,0.16,8444.41,4528.46
2026-01-02T19:25:11.794472-05:00,0.84,0.87,4745.43,13011.439999999999,0.13,0.16,13011.439999999999,4745.43
2026-01-02T19:25:12.822870-05:00,0.87,0.88,3057.41,16720.559999999998,0.12,0.13,16720.559999999998,3057.41
2026-01-02T19:25:13.876722-05:00,0.87,0.88,3129.33,15987.19,0.12,0.13,15987.19,3129.33
2026-01-02T19:25:14.924381-05:00,0.84,0.85,4624.26,7873.3,0.15,0.16,7873.3,4624.26
2026-01-02T19:25:15.928133-05:00,0.84,0.86,4609.84,6923.71,0.14,0.16,6923.71,4609.84
2026-01-02T19:25:16.988401-05:00,0.84,0.85,4828.83,7021.69,0.15,0.16,7021.69,4828.83
2026-01-02T19:25:17.996458-05:00,0.84,0.87,4878.83,9622.74,0.13,0.16,9622.74,4878.83
2026-01-02T19:25:19.017001-05:00,0.86,0.87,5204.81,8693.84,0.13,0.14,8693.84,5204.81
2026-01-02T19:25:20.030921-05:00,0.87,0.88,4746.09,11168.779999999999,0.12,0.13,11168.779999999999,4746.09
2026-01-02T19:25:21.059044-05:00,0.88,0.89,3823.93,14746.83,0.11,0.12,14746.83,3823.93
2026-01-02T19:25:22.083607-05:00,0.86,0.89,5356.57,15009.83,0.11,0.14,15009.83,5356.57
2026-01-02T19:25:23.122179-05:00,0.85,0.89,5744.57,14707.46,0.11,0.15,14707.46,5744.57
2026-01-02T19:25:24.122263-05:00,0.85,0.86,4649.4800000000005,7787.2699999999995,0.14,0.15,7787.2699999999995,4649.4800000000005
2026-01-02T19:25:25.172638-05:00,0.78,0.79,3487.54,2839.41,0.21,0.22,2839.41,3487.54
2026-01-02T19:25:26.177146-05:00,0.61,0.66,2432.54,2084.31,0.34,0.39,2084.31,2432.54
2026-01-02T19:25:27.176057-05:00,0.55,0.56,2998.18,2192.84,0.44,0.45,2192.84,2998.18
2026-01-02T19:25:28.172803-05:00,0.54,0.55,1806.93,2579.83,0.45,0.46,2579.83,1806.93
2026-01-02T19:25:29.196633-05:00,0.58,0.59,1463.6599999999999,2694.14,0.41,0.42,2694.14,1463.6599999999999
2026-01-02T19:25:30.185646-05:00,0.56,0.57,1038.6499999999999,2169.4700000000003,0.43,0.44,2169.4700000000003,1038.6499999999999
2026-01-02T19:25:31.200812-05:00,0.5,0.58,3377.42,2538.88,0.42,0.5,2538.88,3377.42
2026-01-02T19:25:32.207240-05:00,0.53,0.54,2096.58,3326.39,0.46,0.47,3326.39,2096.58
2026-01-02T19:25:33.212039-05:00,0.51,0.52,2453.79,2886.39,0.48,0.49,2886.39,2453.79
2026-01-02T19:25:34.269200-05:00,0.51,0.52,2723.89,2980.44,0.48,0.49,2980.44,2723.89
2026-01-02T19:25:35.275141-05:00,0.51,0.52,2687.91,2914.91,0.48,0.49,2914.91,2687.91
2026-01-02T19:25:36.264341-05:00,0.49,0.55,3313.21,3199.0,0.45,0.51,3199.0,3313.21
2026-01-02T19:25:37.530594-05:00,0.52,0.53,2394.02,2507.11,0.47,0.48,2507.11,2394.02
2026-01-02T19:25:38.527472-05:00,0.52,0.53,2469.86,2663.04,0.47,0.48,2663.04,2469.86
2026-01-02T19:25:39.526930-05:00,0.52,0.54,2804.86,2884.0,0.46,0.48,2884.0,2804.86
2026-01-02T19:25:40.543596-05:00,0.52,0.53,3213.68,2336.66,0.47,0.48,2336.66,3213.68
2026-01-02T19:25:41.543584-05:00,0.52,0.53,3228.29,2405.52,0.47,0.48,2405.52,3228.29
2026-01-02T19:25:42.549998-05:00,0.53,0.54,3174.91,1409.83,0.46,0.47,1409.83,3174.91
2026-01-02T19:25:43.543030-05:00,0.52,0.53,3490.18,1132.49,0.47,0.48,1132.49,3490.18
2026-01-02T19:25:44.542261-05:00,0.47,0.48,3320.09,1723.02,0.52,0.53,1723.02,3320.09
2026-01-02T19:25:45.543854-05:00,0.48,0.49,3259.2,1980.12,0.51,0.52,1980.12,3259.2
2026-01-02T19:25:46.542833-05:00,0.47,0.48,2290.57,3038.9,0.52,0.53,3038.9,2290.57
2026-01-02T19:25:47.542903-05:00,0.45,0.46,2877.45,2247.47,0.54,0.55,2247.47,2877.45
2026-01-02T19:25:48.545681-05:00,0.45,0.48,3353.36,3185.3,0.52,0.55,3185.3,3353.36
2026-01-02T19:25:49.556103-05:00,0.46,0.48,2935.72,3042.2999999999997,0.52,0.54,3042.2999999999997,2935.72
2026-01-02T19:25:50.543701-05:00,0.48,0.49,3076.13,3071.75,0.51,0.52,3071.75,3076.13
2026-01-02T19:25:51.577062-05:00,0.44,0.47,3428.1,2335.47,0.53,0.56,2335.47,3428.1
2026-01-02T19:25:52.580781-05:00,0.45,0.46,3340.6,1832.26,0.54,0.55,1832.26,3340.6
2026-01-02T19:25:53.577957-05:00,0.47,0.5,2878.26,2980.7,0.5,0.53,2980.7,2878.26
2026-01-02T19:25:54.574424-05:00,0.48,0.51,3048.11,2011.35,0.49,0.52,2011.35,3048.11
2026-01-02T19:25:55.579750-05:00,0.49,0.53,2620.61,2284.92,0.47,0.51,2284.92,2620.61
2026-01-02T19:25:56.577164-05:00,0.49,0.51,2838.83,2232.02,0.49,0.51,2232.02,2838.83
2026-01-02T19:25:57.585520-05:00,0.5,0.51,2637.71,2193.66,0.49,0.5,2193.66,2637.71
2026-01-02T19:25:58.591132-05:00,0.5,0.52,2702.51,2291.59,0.48,0.5,2291.59,2702.51
2026-01-02T19:25:59.596779-05:00,0.5,0.52,2748.2200000000003,2252.44,0.48,0.5,2252.44,2748.2200000000003
2026-01-02T19:26:00.619587-05:00,0.5,0.52,2751.79,2313.54,0.48,0.5,2313.54,2751.79
2026-01-02T19:26:01.622590-05:00,0.46,0.49,3352.56,2736.7,0.51,0.54,2736.7,3352.56
2026-01-02T19:26:02.638594-05:00,0.44,0.47,3649.5,1887.86,0.53,0.56,1887.86,3649.5
2026-01-02T19:26:03.644625-05:00,0.44,0.47,3864.29,2083.93,0.53,0.56,2083.93,3864.29
2026-01-02T19:26:04.637711-05:00,0.45,0.47,3792.2599999999998,2127.12,0.53,0.55,2127.12,3792.2599999999998
2026-01-02T19:26:05.638654-05:00,0.46,0.48,3391.02,2164.22,0.52,0.54,2164.22,3391.02
2026-01-02T19:26:06.649463-05:00,0.46,0.47,3347.62,2434.45,0.53,0.54,2434.45,3347.62
2026-01-02T19:26:07.640610-05:00,0.33,0.35,3311.15,2287.81,0.65,0.67,2287.81,3311.15
2026-01-02T19:26:08.637818-05:00,0.3,0.32,4405.1,2184.69,0.68,0.7,2184.69,4405.1
2026-01-02T19:26:09.673883-05:00,0.25,0.27,3598.43,2180.38,0.73,0.75,2180.38,3598.43
2026-01-02T19:26:10.678708-05:00,0.25,0.26,3692.78,2245.83,0.74,0.75,2245.83,3692.78
2026-01-02T19:26:11.686855-05:00,0.21,0.22,4412.22,2400.14,0.78,0.79,2400.14,4412.22
2026-01-02T19:26:12.694699-05:00,0.22,0.23,3745.35,1375.08,0.77,0.78,1375.08,3745.35
2026-01-02T19:26:13.695702-05:00,0.19,0.22,4958.42,947.05,0.78,0.81,947.05,4958.42
2026-01-02T19:26:14.683593-05:00,0.2,0.25,4241.2300000000005,2297.16,0.75,0.8,2297.16,4241.2300000000005
2026-01-02T19:26:15.699119-05:00,0.19,0.22,4209.14,1249.25,0.78,0.81,1249.25,4209.14
2026-01-02T19:26:16.727311-05:00,0.19,0.2,4072.19,1149.38,0.8,0.81,1149.38,4072.19
2026-01-02T19:26:17.715798-05:00,0.16,0.2,3037.51,2979.8,0.8,0.84,2979.8,3037.51
2026-01-02T19:26:18.735052-05:00,0.15,0.16,3429.33,2115.39,0.84,0.85,2115.39,3429.33
2026-01-02T19:26:19.731284-05:00,0.15,0.18,3549.35,2953.47,0.82,0.85,2953.47,3549.35
2026-01-02T19:26:20.739776-05:00,0.21,0.22,2159.4700000000003,2573.35,0.78,0.79,2573.35,2159.4700000000003
2026-01-02T19:26:21.744665-05:00,0.2,0.21,2333.4700000000003,2534.1,0.79,0.8,2534.1,2333.4700000000003
2026-01-02T19:26:22.753774-05:00,0.19,0.21,2161.34,2442.85,0.79,0.81,2442.85,2161.34
2026-01-02T19:26:23.785408-05:00,0.18,0.19,2602.02,2129.39,0.81,0.82,2129.39,2602.02
2026-01-02T19:26:24.795588-05:00,0.17,0.2,3134.75,2418.89,0.8,0.83,2418.89,3134.75
2026-01-02T19:26:25.820059-05:00,0.18,0.21,2904.47,2549.83,0.79,0.82,2549.83,2904.47
2026-01-02T19:26:26.824000-05:00,0.17,0.18,3917.17,1995.21,0.82,0.83,1995.21,3917.17
2026-01-02T19:26:27.836245-05:00,0.17,0.19,4179.2699999999995,2031.12,0.81,0.83,2031.12,4179.2699999999995
2026-01-02T19:26:28.862347-05:00,0.16,0.2,4807.15,2396.93,0.8,0.84,2396.93,4807.15
2026-01-02T19:26:29.854860-05:00,0.38,0.41,2469.49,2054.77,0.59,0.61,2054.77,2207.49
2026-01-02T19:26:30.862503-05:00,0.4,0.41,2363.55,2277.62,0.59,0.6,2277.62,2363.55
2026-01-02T19:26:31.855764-05:00,0.4,0.41,2438.58,2606.91,0.59,0.6,2606.91,2438.58
2026-01-02T19:26:32.856740-05:00,0.38,0.39,2352.41,2026.89,0.61,0.62,2026.89,2352.41
2026-01-02T19:26:33.862024-05:00,0.38,0.39,2450.81,2246.94,0.61,0.62,2246.94,2450.81
2026-01-02T19:26:34.911878-05:00,0.36,0.39,2871.36,2479.47,0.61,0.64,2479.47,2871.36
2026-01-02T19:26:35.902053-05:00,0.37,0.38,2139.25,1613.12,0.62,0.63,1613.12,2139.25
2026-01-02T19:26:36.933409-05:00,0.32,0.33,1490.56,2328.64,0.67,0.68,2328.64,1490.56
2026-01-02T19:26:37.949276-05:00,0.32,0.33,1508.51,2409.92,0.67,0.68,2409.92,1508.51
2026-01-02T19:26:38.989185-05:00,0.32,0.33,1963.17,2544.49,0.67,0.68,2544.49,1963.17
2026-01-02T19:26:40.004189-05:00,0.31,0.32,2555.78,2534.86,0.68,0.69,2534.86,2555.78
2026-01-02T19:26:41.009903-05:00,0.31,0.32,2514.35,2721.91,0.68,0.69,2721.91,2514.35
2026-01-02T19:26:42.046952-05:00,0.3,0.31,2949.48,2372.46,0.69,0.7,2372.46,2949.48
2026-01-02T19:26:43.044359-05:00,0.3,0.32,2937.85,2570.45,0.68,0.7,2570.45,2937.85
2026-01-02T19:26:44.042653-05:00,0.31,0.32,2284.87,2276.55,0.68,0.69,2276.55,2284.87
2026-01-02T19:26:45.043143-05:00,0.3,0.31,3199.3,2352.88,0.69,0.7,2352.88,3199.3
2026-01-02T19:26:46.042820-05:00,0.28,0.29,4089.28,2469.71,0.71,0.72,2469.71,4089.28
2026-01-02T19:26:47.047421-05:00,0.28,0.31,3990.46,918.6,0.69,0.72,918.6,3990.46
2026-01-02T19:26:48.051579-05:00,0.4,0.41,1275.36,1527.99,0.59,0.6,1527.99,1275.36
2026-01-02T19:26:49.046503-05:00,0.41,0.42,1626.03,1035.15,0.58,0.59,1035.15,1626.03
2026-01-02T19:26:50.070701-05:00,0.48,0.5,1871.3799999999999,1945.53,0.5,0.52,1945.53,1871.3799999999999
2026-01-02T19:26:51.062842-05:00,0.46,0.47,1616.28,1293.08,0.53,0.54,1293.08,1616.28
2026-01-02T19:26:52.062671-05:00,0.45,0.46,2199.28,1077.08,0.54,0.55,1077.08,2199.28
2026-01-02T19:26:53.065980-05:00,0.46,0.47,2352.33,1051.18,0.53,0.54,1051.18,2352.33
2026-01-02T19:26:54.152769-05:00,0.47,0.48,2287.71,1459.38,0.52,0.53,1459.38,2287.71
2026-01-02T19:26:55.154155-05:00,0.46,0.48,2473.95,1486.67,0.52,0.54,1486.67,2473.95
2026-01-02T19:26:56.156023-05:00,0.47,0.48,2396.13,1427.83,0.52,0.53,1427.83,2396.13
2026-01-02T19:26:57.167663-05:00,0.46,0.48,2526.08,1534.74,0.52,0.54,1534.74,2526.08
2026-01-02T19:26:58.173464-05:00,0.46,0.47,2590.03,1263.56,0.53,0.54,1263.56,2590.03
2026-01-02T19:26:59.188838-05:00,0.46,0.48,2597.01,1549.4,0.52,0.54,1549.4,2597.01
2026-01-02T19:27:00.191817-05:00,0.45,0.48,2561.95,1511.67,0.52,0.55,1511.67,2561.95
2026-01-02T19:27:01.190077-05:00,0.46,0.47,2520.36,1107.43,0.53,0.54,1107.43,2520.36
2026-01-02T19:27:02.186155-05:00,0.44,0.45,2364.09,1555.3,0.55,0.56,1555.3,2364.09
2026-01-02T19:27:03.197105-05:00,0.44,0.45,2439.09,1492.52,0.55,0.56,1492.52,2439.09
2026-01-02T19:27:04.186303-05:00,0.4,0.45,576.18,1985.7,0.55,0.6,1985.7,576.18
2026-01-02T19:27:05.198274-05:00,0.29,0.31,3484.04,1828.06,0.69,0.71,1828.06,3484.04
2026-01-02T19:27:06.200119-05:00,0.29,0.33,3971.65,1488.52,0.67,0.71,1488.52,3971.65
2026-01-02T19:27:07.209485-05:00,0.31,0.32,2603.92,1141.68,0.68,0.69,1141.68,2603.92
2026-01-02T19:27:08.202884-05:00,0.3,0.31,3344.34,1023.83,0.69,0.7,1023.83,3344.34
2026-01-02T19:27:09.205149-05:00,0.29,0.3,3795.14,1116.82,0.7,0.71,1116.82,3795.14
2026-01-02T19:27:10.236999-05:00,0.29,0.3,2955.29,1142.35,0.7,0.71,1142.35,2955.29
2026-01-02T19:27:11.245211-05:00,0.29,0.3,2926.4900000000002,1132.06,0.7,0.71,1132.06,2926.4900000000002
2026-01-02T19:27:12.245433-05:00,0.29,0.3,2957.18,1112.08,0.7,0.71,1112.08,2957.18
2026-01-02T19:27:13.260345-05:00,0.29,0.3,2957.18,1112.08,0.7,0.71,1112.08,2957.18
2026-01-02T19:27:14.270960-05:00,0.29,0.3,3051.61,1070.93,0.7,0.71,1070.93,3051.61
2026-01-02T19:27:15.272132-05:00,0.28,0.29,3550.58,1097.61,0.71,0.72,1097.61,3550.58
2026-01-02T19:27:16.306111-05:00,0.25,0.26,2197.23,2407.21,0.74,0.75,2407.21,2197.23
2026-01-02T19:27:17.330533-05:00,0.24,0.25,2644.57,3073.94,0.75,0.76,3073.94,2644.57
2026-01-02T19:27:18.332966-05:00,0.24,0.25,2679.26,3007.54,0.75,0.76,3007.54,2679.26
2026-01-02T19:27:19.368024-05:00,0.22,0.23,3759.73,3336.52,0.77,0.78,3336.52,3759.73
2026-01-02T19:27:20.359123-05:00,0.21,0.22,4003.27,2831.38,0.78,0.79,2831.38,4003.27
2026-01-02T19:27:21.364317-05:00,0.2,0.22,4592.23,2792.33,0.78,0.8,2792.33,4592.23
2026-01-02T19:27:22.394203-05:00,0.21,0.22,4117.53,2911.11,0.78,0.79,2911.11,4117.53
2026-01-02T19:27:23.393704-05:00,0.21,0.22,4117.53,2911.11,0.78,0.79,2911.11,4117.53
2026-01-02T19:27:24.410340-05:00,0.22,0.23,3828.62,2725.83,0.77,0.78,2725.83,3828.62
2026-01-02T19:27:25.406349-05:00,0.2,0.21,4704.66,2555.49,0.79,0.8,2555.49,4704.66
2026-01-02T19:27:26.424807-05:00,0.2,0.21,4700.16,1921.6100000000001,0.79,0.8,1921.6100000000001,4700.16
2026-01-02T19:27:27.421950-05:00,0.2,0.21,4698.91,1968.18,0.79,0.8,1968.18,4698.91
2026-01-02T19:27:28.421569-05:00,0.2,0.22,4709.91,2015.82,0.78,0.8,2015.82,4709.91
2026-01-02T19:27:29.420083-05:00,0.2,0.21,4714.9,2041.6100000000001,0.79,0.8,2041.6100000000001,4714.9
2026-01-02T19:27:30.435725-05:00,0.2,0.21,4553.77,1984.61,0.79,0.8,1984.61,4553.77
2026-01-02T19:27:31.452152-05:00,0.2,0.21,4701.02,2071.85,0.79,0.8,2071.85,4701.02
2026-01-02T19:27:32.450338-05:00,0.21,0.22,4401.13,1953.37,0.78,0.79,1953.37,4401.13
2026-01-02T19:27:33.451012-05:00,0.2,0.22,4758.72,2027.82,0.78,0.8,2027.82,4758.72
2026-01-02T19:27:34.470772-05:00,0.2,0.21,4840.86,2074.71,0.79,0.8,2074.71,4840.86
2026-01-02T19:27:35.478480-05:00,0.2,0.21,4846.86,1952.25,0.79,0.8,1952.25,4846.86
2026-01-02T19:27:36.465795-05:00,0.19,0.2,5305.26,2059.59,0.8,0.81,2059.59,5305.26
2026-01-02T19:27:37.475626-05:00,0.12,0.13,4357.57,3255.97,0.87,0.88,3255.97,4357.57
2026-01-02T19:27:38.491581-05:00,0.1,0.11,8137.4400000000005,2437.9700000000003,0.89,0.9,2437.9700000000003,8137.4400000000005
2026-01-02T19:27:39.483571-05:00,0.09,0.11,8521.57,2140.99,0.89,0.91,2140.99,8521.57
2026-01-02T19:27:40.495747-05:00,0.08,0.09,8076.16,1650.97,0.91,0.92,1650.97,8076.16
2026-01-02T19:27:41.527623-05:00,0.09,0.1,8140.650000000001,2443.66,0.9,0.91,2443.66,8140.650000000001
2026-01-02T19:27:42.559226-05:00,0.08,0.1,8153.150000000001,2581.23,0.9,0.92,2581.23,8153.150000000001
2026-01-02T19:27:43.568142-05:00,0.1,0.11,8277.97,3819.8199999999997,0.89,0.9,3819.8199999999997,8277.97
2026-01-02T19:27:44.570999-05:00,0.07,0.09,7930.34,2609.42,0.91,0.93,2609.42,7930.34
2026-01-02T19:27:45.557561-05:00,0.06,0.08,7946.26,2362.7599999999998,0.92,0.94,2362.7599999999998,7946.26
2026-01-02T19:27:46.583498-05:00,0.06,0.07,7969.2300000000005,2007.97,0.93,0.94,2007.97,7969.2300000000005
2026-01-02T19:27:47.593666-05:00,0.06,0.09,7936.64,3134.77,0.91,0.94,3134.77,7936.64
2026-01-02T19:27:48.616803-05:00,0.06,0.09,7884.120000000001,2505.01,0.91,0.94,2505.01,7884.120000000001
2026-01-02T19:27:49.655635-05:00,0.07,0.09,7786.01,2414.23,0.91,0.93,2414.23,7786.01
2026-01-02T19:27:50.654407-05:00,0.06,0.08,7905.4400000000005,2142.84,0.92,0.94,2142.84,7905.4400000000005
2026-01-02T19:27:51.688001-05:00,0.08,0.09,7995.83,2461.84,0.91,0.92,2461.84,7995.83
2026-01-02T19:27:52.697754-05:00,0.08,0.09,8284.74,2455.61,0.91,0.92,2455.61,8284.74
2026-01-02T19:27:53.702166-05:00,0.08,0.09,8085.74,2371.34,0.91,0.92,2371.34,8085.74
2026-01-02T19:27:54.711221-05:00,0.08,0.09,8004.3,2399.11,0.91,0.92,2399.11,8004.3
2026-01-02T19:27:55.932298-05:00,0.08,0.09,8296.37,2740.54,0.91,0.92,2740.54,8296.37
2026-01-02T19:27:57.146777-05:00,0.08,0.09,8404.17,2972.31,0.91,0.92,2972.31,8404.17
2026-01-02T19:27:58.174642-05:00,0.07,0.09,8399.51,2893.31,0.91,0.93,2893.31,8399.51
2026-01-02T19:27:59.170990-05:00,0.06,0.07,8146.51,2474.39,0.93,0.94,2474.39,8146.51
2026-01-02T19:28:00.170005-05:00,0.06,0.08,8172.46,2541.41,0.92,0.94,2541.41,8172.46
2026-01-02T19:28:01.166786-05:00,0.06,0.08,8451.58,2427.13,0.92,0.94,2427.13,8451.58
2026-01-02T19:28:02.169552-05:00,0.07,0.08,7880.98,3450.13,0.92,0.93,3450.13,7880.98
2026-01-02T19:28:03.176275-05:00,0.09,0.1,9339.65,1575.1999999999998,0.9,0.91,1575.1999999999998,9339.65
2026-01-02T19:28:04.172705-05:00,0.08,0.09,9397.64,1513.6399999999999,0.91,0.92,1513.6399999999999,9397.64
2026-01-02T19:28:05.188936-05:00,0.08,0.09,9398.97,1615.99,0.91,0.92,1615.99,9398.97
2026-01-02T19:28:06.192352-05:00,0.08,0.11,9430.39,2012.87,0.89,0.92,2012.87,9430.39
2026-01-02T19:28:07.182308-05:00,0.1,0.11,10325.97,2256.87,0.89,0.9,2256.87,10325.97
2026-01-02T19:28:08.193239-05:00,0.12,0.13,3973.62,2508.35,0.87,0.88,2508.35,3973.62
2026-01-02T19:28:09.258993-05:00,0.12,0.13,4337.52,2188.61,0.87,0.88,2188.61,4337.52
2026-01-02T19:28:10.293146-05:00,0.12,0.13,4310.37,2435.61,0.87,0.88,2435.61,4310.37
2026-01-02T19:28:11.309523-05:00,0.12,0.13,4382.05,2063.44,0.87,0.88,2063.44,4382.05
2026-01-02T19:28:12.309112-05:00,0.11,0.12,6340.03,2129.3,0.88,0.89,2129.3,6340.03
2026-01-02T19:28:13.326506-05:00,0.12,0.13,7104.7300000000005,2096.71,0.87,0.88,2096.71,7104.7300000000005
2026-01-02T19:28:14.355640-05:00,0.12,0.13,4743.59,2127.14,0.87,0.88,2127.14,4743.59
2026-01-02T19:28:15.360818-05:00,0.11,0.12,7257.01,2392.39,0.88,0.89,2392.39,7257.01
2026-01-02T19:28:16.370463-05:00,0.11,0.18,6850.110000000001,2777.7999999999997,0.82,0.89,2777.7999999999997,6850.110000000001
2026-01-02T19:28:17.400949-05:00,0.11,0.12,6898.41,1910.5,0.88,0.89,1910.5,6898.41
2026-01-02T19:28:18.449550-05:00,0.11,0.12,6847.41,1699.71,0.88,0.89,1699.71,6847.41
2026-01-02T19:28:19.540068-05:00,0.12,0.17,4944.36,2077.2,0.83,0.88,2077.2,4944.36
2026-01-02T19:28:20.542302-05:00,0.15,0.16,3186.63,1643.66,0.84,0.85,1643.66,3186.63
2026-01-02T19:28:21.542521-05:00,0.23,0.24,1872.95,2324.18,0.76,0.77,2324.18,1872.95
2026-01-02T19:28:22.549747-05:00,0.23,0.24,2135.74,575.26,0.76,0.77,575.26,2135.74
2026-01-02T19:28:23.542420-05:00,0.24,0.25,2358.48,485.0,0.75,0.76,485.0,2358.48
2026-01-02T19:28:24.543088-05:00,0.27,0.28,2231.55,623.0699999999999,0.72,0.73,623.0699999999999,2231.55
2026-01-02T19:28:25.542387-05:00,0.26,0.28,2355.0,714.0,0.72,0.74,714.0,2355.0
2026-01-02T19:28:26.556459-05:00,0.25,0.28,2793.6,755.0,0.72,0.75,755.0,2793.6
2026-01-02T19:28:27.548192-05:00,0.25,0.26,1817.98,809.61,0.74,0.75,809.61,1817.98
2026-01-02T19:28:28.546285-05:00,0.24,0.25,2166.28,831.0,0.75,0.76,831.0,2166.28
2026-01-02T19:28:29.548278-05:00,0.23,0.33,2411.61,1943.39,0.67,0.77,1943.39,2411.61
2026-01-02T19:28:30.580643-05:00,0.26,0.28,1178.27,1311.9,0.72,0.74,1311.9,1178.27
2026-01-02T19:28:31.576861-05:00,0.23,0.26,1486.01,1693.35,0.74,0.77,1693.35,1486.01
2026-01-02T19:28:32.578269-05:00,0.24,0.25,1522.01,1607.7,0.75,0.76,1607.7,1522.01
2026-01-02T19:28:33.596409-05:00,0.24,0.25,1628.01,1468.17,0.75,0.76,1468.17,1628.01
2026-01-02T19:28:34.602304-05:00,0.27,0.28,1181.36,1804.41,0.72,0.73,1804.41,1181.36
2026-01-02T19:28:35.589193-05:00,0.23,0.27,2342.68,1639.8,0.73,0.77,1639.8,2342.68
2026-01-02T19:28:36.593851-05:00,0.25,0.26,1907.68,1762.4099999999999,0.74,0.75,1762.4099999999999,1907.68
2026-01-02T19:28:37.611316-05:00,0.23,0.24,1855.68,1470.8,0.76,0.77,1470.8,1855.68
2026-01-02T19:28:38.618930-05:00,0.22,0.24,2056.68,1492.87,0.76,0.78,1492.87,2056.68
2026-01-02T19:28:39.607989-05:00,0.21,0.22,2488.71,1289.69,0.78,0.79,1289.69,2488.71
2026-01-02T19:28:40.605077-05:00,0.21,0.22,2406.25,1387.2,0.78,0.79,1387.2,2406.25
2026-01-02T19:28:41.647297-05:00,0.2,0.21,2761.85,1150.26,0.79,0.8,1150.26,2761.85
2026-01-02T19:28:42.636314-05:00,0.2,0.21,2678.4,916.6899999999999,0.79,0.8,916.6899999999999,2678.4
2026-01-02T19:28:43.647767-05:00,0.18,0.19,2639.59,1284.57,0.81,0.82,1284.57,2639.59
